2021-09-09 10:11:51.975; ImpedanceCheck; 0; 32; 1000; 3.739; 
2021-09-09 10:12:52.282; Monitoring; 0; 32; 1000; 3.750; 
2021-09-09 10:13:52.861; Monitoring; 0; 32; 1000; 3.746; 
2021-09-09 10:14:53.654; Saving; 0; 32; 1000; 3.746; 
2021-09-09 10:16:24.476; Monitoring; 0; 32; 1000; 4.200; 
2021-09-09 10:17:24.479; Saving; 0; 32; 1000; 3.743; 
2021-09-09 10:18:25.226; Saving; 0; 32; 1000; 3.734; 
2021-09-27 11:09:16.162; Test signal; 0; 35; 500; 3.753; 
2021-09-27 11:10:16.222; Test signal; 0; 35; 500; 3.756; 
2021-09-27 11:11:16.530; Monitoring; 0; 35; 500; 3.750; 
2021-09-27 11:12:17.268; Monitoring; 0; 35; 500; 3.746; 
2021-09-27 11:13:17.310; Monitoring; 0; 35; 500; 3.747; 
2021-09-27 11:14:18.054; Monitoring; 0; 35; 500; 3.746; 
2021-09-27 11:15:18.109; Monitoring; 0; 35; 500; 3.744; 
2021-09-27 11:16:18.413; Monitoring; 0; 35; 500; 3.744; 
2021-09-27 11:17:18.452; Saving; 0; 35; 500; 3.742; 
2021-10-01 16:51:51.047; Monitoring; 0; 35; 500; 3.717; 
2021-10-01 16:52:51.046; Monitoring; 0; 35; 500; 3.696; 
2021-10-01 16:53:51.125; Monitoring; 0; 35; 500; 3.697; 
2021-10-01 16:54:51.190; Monitoring; 0; 35; 500; 3.697; 
2021-10-01 16:55:51.929; Monitoring; 0; 35; 500; 3.697; 
2021-10-01 16:56:52.704; Monitoring; 0; 35; 500; 3.697; 
2021-10-06 15:48:57.345; ImpedanceCheck; 0; 11; 500; 3.701; 
2021-10-06 15:49:57.363; ImpedanceCheck; 0; 11; 500; 3.671; 
2021-10-06 15:51:35.000; ImpedanceCheck; 0; 11; 500; 3.701; 
2021-10-06 15:52:35.021; ImpedanceCheck; 0; 11; 500; 3.671; 
